,date,category,region,units_sold,unit_price,discount,marketing_spend,temperature,is_weekend,is_holiday,revenue,month,quarter,year,day_of_week
172,2022-02-23T00:00:00.000,Food,North,60,54.26511068302786,0.23129577766064355,807.1236740934121,34.29776467460603,0,0,2646.9464550397242,2,1,2022,2
173,2022-04-03T00:00:00.000,Electronics,North,61,449.7353345383051,0.19684382755423266,4468.346603693073,21.984825098856938,1,0,22952.34437197415,4,2,2022,6
174,2022-09-01T00:00:00.000,Sports,West,79,300.2276718204269,0.2083961318430526,2141.0180430545147,30.847705747868154,0,0,19115.358613025193,9,3,2022,3
175,2022-07-02T00:00:00.000,Home & Garden,East,72,184.42580591931323,0.00474395886988862,847.1532584281184,36.89088998130276,1,0,13519.296827399572,7,3,2022,5
176,2022-05-06T00:00:00.000,Sports,East,66,158.93373660795467,0.1959488371593849,4722.371683018172,35.49215687920682,0,0,9206.02437776808,5,2,2022,4
177,2022-05-10T00:00:00.000,Home & Garden,East,77,439.84733400947823,0.26317852884785387,1986.8360174409822,16.914204517234765,0,1,25664.28370201563,5,2,2022,1
178,2022-08-27T00:00:00.000,Clothing,North,63,64.70160540407018,0.03462088779432244,4106.92757323584,23.52867174716367,1,0,4834.701497913789,8,3,2022,5
179,2022-12-10T00:00:00.000,Food,South,77,213.9188637390173,0.049961554049181,4937.795587776626,33.72971532420951,1,0,16565.403687425427,12,4,2022,5
180,2022-09-05T00:00:00.000,Clothing,West,120,179.35624685243675,0.24473082139053215,2600.276421955777,7.685298939850983,0,0,16645.396213031843,9,3,2022,0
181,2022-12-07T00:00:00.000,Clothing,East,188,401.29236068399354,0.03210874026331143,4013.146868772329,36.85686434506437,0,0,73518.5379373006,12,4,2022,2
182,2022-07-09T00:00:00.000,Home & Garden,West,81,493.2608692561867,0.1244207480902413,3892.3928322661627,35.50139474817868,1,0,35710.38913929766,7,3,2022,5
183,2022-09-22T00:00:00.000,Electronics,West,162,21.056610735620147,0.2584994654097303,3097.0268707455793,36.17304594116449,0,0,2964.190885498143,9,3,2022,3
184,2022-02-17T00:00:00.000,Electronics,East,65,422.80741234943184,0.21671205228983956,850.9723988423409,8.71455067581568,0,0,21507.775243321095,2,1,2022,3
185,2022-03-06T00:00:00.000,Home & Garden,West,88,466.69377169990855,0.030752918397203774,4717.52819256403,29.07600028052847,1,0,40871.4332644267,3,1,2022,6
186,2022-06-29T00:00:00.000,Clothing,South,178,110.17588123527796,0.15591127886834527,833.189980605566,26.19189342250416,0,0,16586.23810974012,6,2,2022,2
187,2022-07-03T00:00:00.000,Sports,West,183,204.7495968805549,0.15408331396329736,1640.1072652684763,39.56808573194381,1,0,31901.083053372487,7,3,2022,6
188,2022-07-10T00:00:00.000,Food,West,196,167.25836477652578,0.07567585015655111,2903.991844690613,33.83306124721882,1,0,30994.62268188284,7,3,2022,6
189,2022-09-06T00:00:00.000,Sports,South,153,385.7559599307088,0.08048616012833179,3158.6204008306213,30.250720498835022,0,1,55068.014843759425,9,3,2022,1
190,2022-06-14T00:00:00.000,Sports,South,99,134.9927389864851,0.03811007279196952,763.4147003602257,15.689472448996296,0,0,13022.547949209997,6,2,2022,1
191,2022-10-04T00:00:00.000,Home & Garden,South,130,362.780174291045,0.2261441138935107,1485.7662787694749,20.50639918223063,0,0,36836.8890955162,10,4,2022,1
192,2022-11-30T00:00:00.000,Clothing,North,102,277.77341690243446,0.027405972817066748,3904.9094720857947,25.385227691090357,0,0,28092.96078726306,11,4,2022,2
193,2022-04-10T00:00:00.000,Food,South,139,328.5985352750952,0.04560745593859443,776.0733219980067,32.32665551239539,1,0,43862.582205508144,4,2,2022,6
194,2022-04-17T00:00:00.000,Sports,West,149,242.42469385404482,0.03418699041429515,2687.06976339893,37.21040134267927,1,0,35484.17602127187,4,2,2022,6
195,2022-07-27T00:00:00.000,Food,North,97,443.445813531382,0.037566167855049425,1402.488400303699,12.56794531947229,0,0,41771.28005152882,7,3,2022,2
196,2022-06-16T00:00:00.000,Home & Garden,North,100,213.64590899459438,0.2541815003165578,4560.063815580072,35.7074464271841,0,1,17037.719463441677,6,2,2022,3
197,2022-04-15T00:00:00.000,Clothing,West,196,230.56097188568222,0.06808940830960925,4502.259122579799,20.771687985541526,0,0,42727.89846044738,4,2,2022,4
198,2022-11-05T00:00:00.000,Home & Garden,East,53,109.95735576859981,0.24793938284765488,3009.5991103345373,6.911360612471417,1,1,5459.561170551141,11,4,2022,5
199,2022-02-07T00:00:00.000,Food,West,35,147.18975589353926,0.23084787995758105,1341.696868508855,16.328773274148528,0,0,4000.896234279476,2,1,2022,0
200,2022-01-15T00:00:00.000,Home & Garden,East,169,427.05696904325987,0.0950766015468833,1262.7173600874162,24.488044186042256,1,1,66205.17018049631,1,1,2022,5
201,2022-09-26T00:00:00.000,Home & Garden,West,78,123.79009854165812,0.121597608194086,1711.2270694623314,11.95210648516542,0,0,8693.14838600068,9,3,2022,0
202,2022-12-18T00:00:00.000,Sports,East,99,450.5217514982471,0.1871231178262787,1103.112024435463,9.051601618621362,1,0,36748.37677418276,12,4,2022,6
203,2022-10-06T00:00:00.000,Home & Garden,East,71,194.66477137012237,0.2627714774999684,4573.84549554732,22.2534940079551,0,0,10742.879393576799,10,4,2022,3
204,2022-04-12T00:00:00.000,Electronics,North,92,99.95401740402154,0.07582975798534922,2329.864370982367,18.4107563995694,0,0,8721.122592974056,4,2,2022,1
205,2022-10-28T00:00:00.000,Clothing,South,173,263.14752000859494,0.08538011469140429,2827.4424246208823,34.68635243979815,0,0,41969.963261027464,10,4,2022,4
206,2022-03-23T00:00:00.000,Home & Garden,South,29,493.44876024983495,0.28953560893081365,522.2299142048432,38.313412489813366,0,0,10045.26983494509,3,1,2022,2
207,2022-07-26T00:00:00.000,Clothing,South,114,112.67196573556159,0.043531672018935076,4569.715105994856,38.90857545191818,0,1,13533.643387255072,7,3,2022,1
208,2022-09-06T00:00:00.000,Home & Garden,North,182,66.42162741364857,0.26498208042786714,2366.715449846084,18.554604399869447,0,0,9168.238242281257,9,3,2022,1
209,2022-03-14T00:00:00.000,Home & Garden,West,37,231.6338771751544,0.012951087258882431,1893.2033528847503,16.203854935206543,0,0,8614.96789775572,3,1,2022,0
210,2022-02-02T00:00:00.000,Food,East,61,278.24869038056465,0.1352731342248313,4597.120752814729,15.428580803968266,0,0,15511.15818638908,2,1,2022,2
211,2022-03-07T00:00:00.000,Food,West,41,50.36671235176292,0.20414979062241392,3445.3004642651085,14.564083444937326,0,1,2671.0217580156846,3,1,2022,0
212,2022-12-28T00:00:00.000,Food,North,26,462.060478403842,0.17054166064704587,2136.764845110579,31.478850422335732,0,0,10375.425121911461,12,4,2022,2
213,2022-04-02T00:00:00.000,Sports,North,177,271.6776954702817,0.2638388080535677,2345.1070403378435,21.869822120650348,1,0,35910.07505056541,4,2,2022,5
214,2022-11-30T00:00:00.000,Sports,West,124,319.2142027024081,0.007495224684554835,3743.263004120055,22.99081794567784,0,0,39645.389063185095,11,4,2022,2
215,2022-06-15T00:00:00.000,Sports,South,172,38.27443492379044,0.13330960477245432,1739.9657264876753,26.77138468298478,0,1,6306.267454859833,6,2,2022,2
216,2022-12-04T00:00:00.000,Home & Garden,East,78,208.68112140190505,0.29522683918995424,1815.1203053272454,15.318603342136841,1,0,11785.591782301159,12,4,2022,6
217,2022-05-04T00:00:00.000,Sports,West,18,411.3411217922115,0.1622381264956633,3696.0925938049018,16.002253961431194,0,0,6722.0036189460025,5,2,2022,2
218,2022-06-12T00:00:00.000,Food,South,193,412.16056199970785,0.18436230546639462,4244.731041781033,22.290408470975695,1,0,65913.52367396967,6,2,2022,6
219,2022-12-27T00:00:00.000,Home & Garden,South,97,475.147774160432,0.09152990604585798,1259.866802151659,21.12354770792476,0,0,42054.574808207784,12,4,2022,1
220,2022-06-02T00:00:00.000,Home & Garden,West,109,454.52791256470493,0.2828951450448127,2400.730349829377,18.205978149221327,0,1,36282.72788122923,6,2,2022,3
221,2022-11-06T00:00:00.000,Home & Garden,South,34,153.9592906206205,0.20161576215160856,3659.705443386067,18.01044446157612,1,0,4821.873291595959,11,4,2022,6
222,2022-07-26T00:00:00.000,Food,North,54,330.4713080527926,0.12486510930969433,1308.4668006346042,29.11881785203884,0,0,15934.271178098948,7,3,2022,1
223,2022-01-24T00:00:00.000,Food,East,155,484.6394525473261,0.20640900305251172,4266.337434068182,35.34040468587945,0,0,60239.098354563204,1,1,2022,0
224,2022-06-28T00:00:00.000,Clothing,North,34,32.75249118657803,0.004119956424773486,4646.387006943474,9.501842115371723,0,0,2076.800989416443,6,2,2022,1
225,2022-01-01T00:00:00.000,Home & Garden,South,31,13.462489557661529,0.006918727512424727,2861.485971162751,18.995134010033944,1,0,1065.8805199148564,1,1,2022,5
226,2022-09-30T00:00:00.000,Electronics,West,33,78.23095385111367,0.1836025589878366,1878.3544859939188,16.41377483794007,0,0,2480.3444535966537,9,3,2022,4
227,2022-06-26T00:00:00.000,Food,North,81,132.7292704083245,0.18746222988209968,3072.856924146869,34.14906318758949,1,1,9903.554401469555,6,2,2022,6
228,2022-02-28T00:00:00.000,Home & Garden,South,106,330.11187504166764,0.021110432371808794,3339.6537907042202,38.363301257343146,0,0,34799.961201695936,2,1,2022,0
229,2022-09-27T00:00:00.000,Home & Garden,East,192,384.9449785396521,0.0429484073433579,3459.722662741791,27.454899833974803,0,0,71269.55011992095,9,3,2022,1
230,2022-06-23T00:00:00.000,Home & Garden,North,136,415.4780967378784,0.20916281457289101,3714.469860807489,21.16006503345917,0,1,45852.18879031251,6,2,2022,3
231,2022-01-30T00:00:00.000,Clothing,West,73,319.0117333595287,0.023855913988949626,2696.1720092678747,10.418551420510735,1,0,23255.65590884065,1,1,2022,6
232,2022-08-29T00:00:00.000,Food,South,149,168.52990211789086,0.19951679670198932,3004.60292825969,16.99558238997675,0,0,20437.819722509474,8,3,2022,0
233,2022-10-17T00:00:00.000,Clothing,East,26,156.62368210751967,0.1292574826146812,1904.8634770387457,30.378890597666064,0,0,3877.8274323880264,10,4,2022,0
234,2022-01-18T00:00:00.000,Clothing,West,95,170.79480706261864,0.04651248501832326,4918.28399739739,34.36267257242771,0,0,16284.457556660498,1,1,2022,1
235,2022-01-16T00:00:00.000,Electronics,North,52,357.3663884859581,0.16584599307237233,1834.2956464150932,19.69232997561968,1,0,16032.350254233581,1,1,2022,6
236,2022-04-26T00:00:00.000,Home & Garden,North,158,234.5115745015674,0.14489066162560657,1100.6598758717469,7.8210529814993635,0,0,31719.22870121061,4,2,2022,1
237,2022-09-17T00:00:00.000,Food,North,123,307.90008190784755,0.17273556326682346,1236.3080009460523,9.37219337592217,1,0,31845.4307118031,9,3,2022,5
238,2022-04-06T00:00:00.000,Sports,South,45,158.532894413211,0.07893377097325285,2120.613833621836,8.067496136734349,0,1,7205.339823257174,4,2,2022,2
239,2022-06-17T00:00:00.000,Electronics,South,107,342.9794642956151,0.06746706504477375,2441.212919483336,30.170596393059913,0,0,34663.632922055316,6,2,2022,4
240,2022-01-02T00:00:00.000,Home & Garden,West,140,431.37079930079705,0.2040922615763339,2527.246633862944,5.464273640595328,1,1,49068.67936597606,1,1,2022,6
241,2022-04-13T00:00:00.000,Sports,North,22,15.939179575507705,0.07236043727986244,4891.431897095242,33.053798915904636,0,1,1459.5920598339846,4,2,2022,2
242,2022-09-15T00:00:00.000,Electronics,West,77,96.77030514467202,0.029527256730410623,4805.241952502074,25.977590376475796,0,0,7859.626530997955,9,3,2022,3
243,2022-01-13T00:00:00.000,Electronics,South,153,84.62222106315107,0.07919265591294897,2423.784009166923,30.649341804534544,0,0,12316.593369324657,1,1,2022,3
244,2022-06-02T00:00:00.000,Food,North,154,346.63944058658893,0.1481442121370786,2244.4196245504118,27.144915756201033,0,0,45907.37201199034,6,2,2022,3
245,2022-02-22T00:00:00.000,Electronics,North,147,458.0618535032303,0.12563115746762193,2224.1233771227385,23.162119684899313,0,0,59293.76960208206,2,1,2022,1
246,2022-08-07T00:00:00.000,Electronics,North,124,179.09103530148454,0.009031161663395681,4826.715460583505,28.37537673452847,1,1,23500.240154538627,8,3,2022,6
247,2022-02-06T00:00:00.000,Food,West,88,410.36531476514716,0.07737084811348195,1268.9941432552962,28.402512697355085,1,1,34299.25652084877,2,1,2022,6
248,2022-02-09T00:00:00.000,Food,North,175,274.4927203381702,0.1316234026165017,3098.6882190775655,17.437685813643856,0,0,42103.62698038269,2,1,2022,2
249,2022-05-24T00:00:00.000,Sports,East,150,316.8548174963213,0.14666934953773542,2308.0046029444593,39.78469361148944,0,0,41013.58578137723,5,2,2022,1
250,2022-02-08T00:00:00.000,Food,East,10,373.14911815212895,0.17234193395397357,4288.229495412224,9.892033181920132,0,0,3682.872576670297,2,1,2022,1
251,2022-04-18T00:00:00.000,Sports,North,165,142.2870820591764,0.23052632133517262,4482.568960462664,12.753450316582846,0,0,18618.198265585554,4,2,2022,0
252,2022-06-16T00:00:00.000,Clothing,North,48,280.6375337133962,0.17966492842719514,1734.8527445016882,19.001037259520196,0,0,11140.692959795611,6,2,2022,3
253,2022-03-16T00:00:00.000,Electronics,East,188,275.76941449331497,0.15823693911651965,1135.0675323469484,5.027632888262658,0,0,43834.47563608934,3,1,2022,2
254,2022-07-21T00:00:00.000,Food,North,191,287.4285387002847,0.09383339676310622,3444.5390247172386,13.120636310808376,0,0,50326.39308692797,7,3,2022,3
255,2022-06-12T00:00:00.000,Clothing,South,55,222.07984108263994,0.013169982792901535,1245.8740091907016,20.593957355966182,1,0,12481.587667314412,6,2,2022,6
256,2022-09-18T00:00:00.000,Home & Garden,South,159,76.25648371929881,0.20263681360092767,2282.0043487352686,9.655342961756507,1,0,9988.472710254327,9,3,2022,6
257,2022-01-26T00:00:00.000,Sports,East,102,211.3706979375926,0.19435111158246796,3704.3239651156873,11.245773593443118,0,0,17864.7958377954,1,1,2022,2
258,2022-09-20T00:00:00.000,Sports,North,130,211.29641049474353,0.005511496361431323,1717.3480107733096,33.165409430950085,0,0,27541.731351911094,9,3,2022,1
259,2022-01-02T00:00:00.000,Electronics,West,59,334.63591933345117,0.09351332282682329,2840.3060953001486,24.13485977701479,1,0,18560.839529862005,1,1,2022,6
260,2022-08-09T00:00:00.000,Food,South,11,464.902550470588,0.01968782645334527,2972.3532442743403,25.680319358829006,0,0,5547.185646841819,8,3,2022,1
261,2022-08-21T00:00:00.000,Home & Garden,North,167,147.0755242068448,0.09959948827132954,3482.5832339437475,35.47218585192217,1,0,22776.67368952885,8,3,2022,6
262,2022-02-15T00:00:00.000,Food,East,193,450.0466018259497,0.06154189214460215,1358.0947429864996,6.27923837468332,0,0,81732.17017028738,2,1,2022,1
263,2022-05-14T00:00:00.000,Sports,North,108,106.08787924181254,0.18323402132273048,1763.0744698218843,12.244740245344937,1,0,9791.62907835968,5,2,2022,5
264,2022-06-30T00:00:00.000,Home & Garden,West,156,315.5879013622304,0.19455144603560645,1703.309125358936,5.528873947506626,0,1,40427.67736071307,6,2,2022,3
265,2022-07-10T00:00:00.000,Sports,North,160,289.04637018693,0.2583340560184277,852.5219799290301,7.540117931564877,1,0,34692.60317887877,7,3,2022,6
266,2022-11-27T00:00:00.000,Electronics,West,84,320.60583629789653,0.02157201519493368,4590.525149760664,38.52183303616779,1,0,27049.239230063384,11,4,2022,6
267,2022-07-10T00:00:00.000,Clothing,North,112,215.44311397135078,0.00543721231371892,4067.4115110776575,7.41660672101099,1,0,25011.40546923453,7,3,2022,6
268,2022-11-18T00:00:00.000,Home & Garden,East,97,78.09480602444606,0.22418926726795704,715.6124056100018,38.19821146298703,0,0,5949.015876649948,11,4,2022,4
269,2022-07-11T00:00:00.000,Home & Garden,West,34,368.34509465461514,0.20918262571615706,3886.872323323262,21.276933690522554,0,0,10582.864321152241,7,3,2022,0
270,2022-09-03T00:00:00.000,Food,South,51,411.8330760072682,0.01247368795397813,2741.584745966191,29.12586442359416,1,0,21444.11080916284,9,3,2022,5
271,2022-02-26T00:00:00.000,Food,South,196,416.1685823338319,0.011102290414647786,3183.214453169239,13.050309305069607,1,0,81363.13448791539,2,1,2022,5
272,2022-03-07T00:00:00.000,Home & Garden,North,181,16.375004578677633,0.2834250240630635,2701.473119096408,16.96770727511543,0,1,3035.4251246740127,3,1,2022,0
273,2022-05-04T00:00:00.000,Home & Garden,West,140,441.11273783633067,0.15763047376370784,1599.5297335390976,8.953012294391074,0,0,52201.28259732555,5,2,2022,2
274,2022-09-20T00:00:00.000,Clothing,West,121,73.94723422234549,0.13216174796189842,1927.8746483921893,36.918585446987166,0,0,8206.562109809083,9,3,2022,1
275,2022-01-04T00:00:00.000,Food,North,50,458.3302410164526,0.2550115733369398,2522.5280336219153,8.339354077164396,0,0,17544.043474302314,1,1,2022,1
276,2022-04-08T00:00:00.000,Clothing,West,19,413.01547618083686,0.03975740182255453,4379.0651702268015,37.296501667968805,0,0,8331.186555208002,4,2,2022,4
277,2022-10-31T00:00:00.000,Sports,East,77,420.9183548916415,0.2425711602442171,1930.571031979776,5.307202418177531,0,0,24802.231393101898,10,4,2022,0
278,2022-02-08T00:00:00.000,Electronics,North,71,375.5275175188719,0.12255548788077507,4698.221301949796,39.68253167600867,0,0,24039.115464644303,2,1,2022,1
279,2022-08-06T00:00:00.000,Sports,North,170,430.3044314351544,0.14223062275268009,518.4779130385181,5.385467541746261,1,0,62881.49644611433,8,3,2022,5
280,2022-10-22T00:00:00.000,Sports,South,115,358.77119304556527,0.2695065825502996,3122.0876594956226,9.343757869982209,1,0,30936.57700740813,10,4,2022,5
281,2022-11-30T00:00:00.000,Home & Garden,South,120,466.4302895902738,0.27252303218057083,4015.807913325615,5.67904359663754,0,0,41207.98081549972,11,4,2022,2
282,2022-04-30T00:00:00.000,Clothing,North,83,91.22952468000511,0.2837094441000847,4324.889171662979,28.41578180651879,1,0,6281.136060698735,4,2,2022,5
283,2022-05-27T00:00:00.000,Clothing,West,111,265.9976312486776,0.16881350970670175,2485.5067114489693,26.201435609866984,0,1,25550.487160329092,5,2,2022,4
284,2022-04-16T00:00:00.000,Clothing,South,120,50.2641170634494,0.2903580104535091,1829.5014986483911,31.922810174334675,1,0,4534.452542999147,4,2,2022,5
285,2022-12-31T00:00:00.000,Clothing,East,59,23.46057563136258,0.12108776858096913,4971.101777686484,11.120937766820193,1,0,2196.3194769991687,12,4,2022,5
286,2022-07-01T00:00:00.000,Home & Garden,South,167,343.2548238690166,0.12244550726000943,569.2770126108882,25.40241198814921,0,0,50417.61464125942,7,3,2022,4
287,2022-08-14T00:00:00.000,Sports,East,137,127.17984726291635,0.15369010406612418,3981.0744577882415,6.541413278596254,1,0,15587.646591117704,8,3,2022,6
288,2022-04-24T00:00:00.000,Sports,West,103,170.81444926856267,0.13020580985216257,898.7019335582775,12.721418344892394,1,0,15768.522839621306,4,2,2022,6
289,2022-10-25T00:00:00.000,Sports,South,191,89.92619080717259,0.07476113117738618,2038.3952079305766,10.889115551830145,0,0,16225.584229882938,10,4,2022,1
290,2022-11-08T00:00:00.000,Home & Garden,North,129,128.0881664179998,0.28083767146204036,2840.7210036097804,17.768633370774992,0,0,12145.626537159136,11,4,2022,1
291,2022-10-04T00:00:00.000,Clothing,North,187,69.36617601788285,0.025622544842479587,4592.49648816484,11.776833342841128,0,0,13545.692455626155,10,4,2022,1
292,2022-09-08T00:00:00.000,Home & Garden,South,45,393.9000844241412,0.08312077491401988,4733.960763016419,9.352104450080462,0,0,16896.98938797528,9,3,2022,3
293,2022-08-21T00:00:00.000,Home & Garden,West,150,417.8581344338875,0.24169464160900256,1509.4335148408682,12.912767485369693,1,0,47757.47828345675,8,3,2022,6
294,2022-07-02T00:00:00.000,Clothing,East,101,310.5129255948157,0.19130647406878065,1589.0993599139474,29.991845318234436,1,0,25829.876374183918,7,3,2022,5
295,2022-08-23T00:00:00.000,Sports,East,71,488.2560223140999,0.10344528232385093,2017.8992936805241,15.916916693784684,0,0,31413.316164952907,8,3,2022,1
296,2022-04-07T00:00:00.000,Clothing,West,77,127.4574483387979,0.11178153107312393,1536.5427444605803,24.635239274522228,0,0,9075.098844832482,4,2,2022,3
297,2022-08-05T00:00:00.000,Electronics,West,81,461.96006748835043,0.2086873957062174,3248.468288082674,11.994444494867883,0,0,30288.45193500307,8,3,2022,4
298,2022-01-03T00:00:00.000,Clothing,East,62,297.50807117528564,0.28957659217924137,3231.654114590081,14.659971370789018,0,0,13430.533958103513,1,1,2022,0
299,2022-03-18T00:00:00.000,Food,West,44,118.0749512119384,0.1255199366002958,1416.102261540092,34.41583421969267,0,0,4555.858601041309,3,1,2022,4
300,2022-09-29T00:00:00.000,Home & Garden,East,132,322.79178293601154,0.09214369443126345,4368.558132861498,38.58152640343942,0,0,39452.81501320654,9,3,2022,3
301,2022-08-11T00:00:00.000,Home & Garden,East,100,466.4619080116457,0.24629430518974224,3049.7236650745836,27.996067438193755,0,0,35449.46945418194,8,3,2022,3
302,2022-08-30T00:00:00.000,Electronics,South,53,328.3961429145068,0.031030234458145012,2309.1224759970833,30.512872003680503,0,0,17119.655442393305,8,3,2022,1
303,2022-08-03T00:00:00.000,Home & Garden,North,54,436.62782672150365,0.2377784439627404,3322.980207908051,31.259301737859477,0,0,18261.329969938903,8,3,2022,2
304,2022-08-26T00:00:00.000,Electronics,North,84,433.5574637252549,0.09281056862400384,3623.592442893066,5.564362623027521,0,0,33643.296689001894,8,3,2022,4
305,2022-06-14T00:00:00.000,Sports,West,21,195.93607649079775,0.15196499997256416,3032.736067465713,15.967869306004737,0,0,3877.9404576751435,6,2,2022,1
306,2022-06-18T00:00:00.000,Food,West,35,421.43323129730726,0.04314430509444411,2435.4629443841004,36.631515012129974,1,0,14821.12269352657,6,2,2022,5
307,2022-10-18T00:00:00.000,Food,West,61,397.72930332337495,0.180415221206569,2026.4913427630272,24.060840704876227,0,0,20152.501313139073,10,4,2022,1
308,2022-12-01T00:00:00.000,Clothing,East,51,248.16819553231366,0.09413464299171861,1138.2997892764333,12.483042373195648,0,0,11747.789951427529,12,4,2022,3
309,2022-10-12T00:00:00.000,Home & Garden,North,135,128.50071575352302,0.12779925584052843,4854.84271175172,28.021788414541,0,0,15819.057317421999,10,4,2022,2
310,2022-10-26T00:00:00.000,Sports,East,73,278.2837631893973,0.2831334334105107,1629.0064244034713,8.519695622920551,0,0,14907.357021604916,10,4,2022,2
311,2022-09-24T00:00:00.000,Home & Garden,North,25,173.0626257907898,0.16722148929425615,3681.5688242266588,28.189877120857478,1,0,4361.428978603001,9,3,2022,5
312,2022-10-20T00:00:00.000,Home & Garden,West,196,469.97017133327716,0.14770869105588774,3653.895646064429,34.944289320255535,0,0,78897.81189249779,10,4,2022,3
313,2022-12-26T00:00:00.000,Electronics,West,198,365.77004977061245,0.27533179574833183,4587.562446093543,26.160093859038476,0,0,53287.07404322432,12,4,2022,0
314,2022-08-14T00:00:00.000,Electronics,East,171,26.00293978440298,0.14267885754660248,2334.8664725122953,10.64265841912929,1,0,4368.20917040783,8,3,2022,6
315,2022-08-16T00:00:00.000,Clothing,North,66,149.99280108193463,0.02741223145812276,1916.7162320824198,6.5068340950484,0,0,9890.071182952603,8,3,2022,1
316,2022-04-24T00:00:00.000,Food,East,66,467.2255323583433,0.19276955986055747,2395.6162398233237,27.266207764788145,1,0,25429.16638666923,4,2,2022,6
317,2022-06-27T00:00:00.000,Food,North,71,51.12057255250041,0.10003877807880314,3548.9342547659035,7.523888252530231,0,0,3815.2783556771465,6,2,2022,0
318,2022-02-27T00:00:00.000,Electronics,West,124,307.2909389653019,0.05003620055510225,4088.3924927374896,30.2038966730231,1,0,36881.69595311008,2,1,2022,6
319,2022-04-16T00:00:00.000,Clothing,East,187,15.109572704727503,0.07662404540556585,1673.2098496396245,7.423900720005098,1,1,3656.1910272971654,4,2,2022,5
320,2022-02-07T00:00:00.000,Electronics,South,151,151.42897108772533,0.17437146642678367,1194.6322187339103,21.83990356491861,0,0,19062.639307764828,2,1,2022,0
321,2022-03-13T00:00:00.000,Electronics,West,20,245.44840415633618,0.03147905352545246,1589.2025713813737,39.533190764350124,1,0,5433.021427973992,3,1,2022,6
322,2022-05-31T00:00:00.000,Home & Garden,North,68,389.9196136975364,0.08142281413401431,2735.1294026807595,14.949593252463085,0,0,24713.506350176653,5,2,2022,1
323,2022-11-16T00:00:00.000,Food,West,27,330.6297652299003,0.2617559855488087,1598.6640222810825,20.753845053976036,0,1,7219.28190794054,11,4,2022,2
324,2022-07-22T00:00:00.000,Home & Garden,East,64,430.78503457949427,0.19013498542418628,1639.405235164895,24.435353886486347,0,0,22519.294866614968,7,3,2022,4
325,2022-09-12T00:00:00.000,Clothing,West,136,319.41480836568013,0.23532164196383917,3193.53346947992,19.49493738754832,0,1,34424.21789478312,9,3,2022,0
326,2022-06-21T00:00:00.000,Food,East,40,379.37655327891713,0.006201410667571339,1710.5884105923972,23.115870546043272,0,0,15305.066253236415,6,2,2022,1
327,2022-08-31T00:00:00.000,Clothing,West,108,446.74592111654636,0.13914427491830397,1940.1229245307636,21.676144493378985,0,0,41858.85320856276,8,3,2022,2
328,2022-12-29T00:00:00.000,Clothing,East,35,410.9672496252971,0.20499790878831897,1326.038513976198,33.732172476455005,0,0,11639.876978273882,12,4,2022,3
329,2022-03-04T00:00:00.000,Food,West,178,173.66435058516657,0.07160700939030525,4685.406577293824,8.70419328400044,0,0,29456.20923477608,3,1,2022,4
330,2022-12-23T00:00:00.000,Clothing,East,137,311.9296529541727,0.28824882512405653,4562.906105444676,29.386418522739152,0,0,31108.693699510433,12,4,2022,4
331,2022-06-06T00:00:00.000,Electronics,West,30,150.83070226813408,0.11033579632684587,761.413784361574,8.902927431244674,0,0,4105.8809157625765,6,2,2022,0
332,2022-12-10T00:00:00.000,Sports,West,33,107.51553426344226,0.2999547733459201,509.82864285761946,27.353542264214184,1,0,2772.348297642147,12,4,2022,5
333,2022-11-16T00:00:00.000,Home & Garden,South,196,203.2949015110402,0.2601180547136842,1597.9788605861252,38.835697963728784,0,1,30380.293572851668,11,4,2022,2
334,2022-01-01T00:00:00.000,Home & Garden,North,24,368.6770314875885,0.17959754525911098,1202.0838819909643,10.459808211767093,1,0,7667.341710854698,1,1,2022,5
335,2022-06-09T00:00:00.000,Home & Garden,North,144,440.83500627472847,0.20267402758507794,2961.3346311712467,34.041709210067566,0,0,50965.209841383046,6,2,2022,3
336,2022-12-26T00:00:00.000,Sports,West,167,425.6195329909188,0.14789481313742672,2623.5612975403537,22.160937129343992,0,0,60925.94732003346,12,4,2022,0
337,2022-10-01T00:00:00.000,Sports,North,47,40.93365551190357,0.11902651693665879,2633.028196768003,20.794331492559003,1,0,2274.0277034072897,10,4,2022,5
338,2022-08-14T00:00:00.000,Electronics,South,161,424.52297548828136,0.12825171111400985,1725.082441277201,18.445626528371186,1,0,60026.642034507284,8,3,2022,6
339,2022-09-25T00:00:00.000,Sports,East,108,452.57957739890657,0.007385395152371577,1442.5509627927997,19.569197324076757,1,0,49135.19268276259,9,3,2022,6
340,2022-08-27T00:00:00.000,Electronics,South,105,405.31120625667177,0.2526046984520232,2672.210628846205,32.2109413513835,1,0,32461.587680212226,8,3,2022,5
341,2022-07-23T00:00:00.000,Home & Garden,North,152,110.04161399243907,0.01270268363171515,3108.7677069375113,20.851887459366377,1,1,17697.078516888756,7,3,2022,5
342,2022-03-26T00:00:00.000,Electronics,West,63,328.0465828092526,0.09851436836552431,3335.939367481149,26.34411319245431,1,0,19418.8190462369,3,1,2022,5
343,2022-03-01T00:00:00.000,Sports,South,162,374.24288321787583,0.019495922844868206,2307.1110639146937,34.32390073491359,0,0,59884.23743755872,3,1,2022,1
344,2022-07-18T00:00:00.000,Electronics,West,145,25.26305546876162,0.07787293478251475,651.5438174350882,35.77150204104367,0,0,3421.8111919876965,7,3,2022,0
